numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
14	50	52920	100	693,546	13,01	1,88	321,276
18	22	29160	100	698,456	20,07	2,87	248,582
20	84	126000	100	691,032	12,61	1,82	1162,023
12	22	21773	100	692,322	18,36	2,65	107,735
14	67	79027	100	698,097	19,48	2,79	494,352
18	43	65318	100	695,103	15,93	2,29	541,312
12	36	2333	100	701,967	37,84	5,39	31,477
14	84	7409	100	706,694	37,57	5,32	59,058
18	65	9448	100	700,583	28,32	4,04	86,131
10	12	648	100	693,228	24,79	3,58	2,814
12	50	3919	100	693,031	19,71	2,84	20,141
16	29	3981	100	696,973	20,02	2,87	31,393
18	86	15117	100	696,040	16,91	2,43	136,743
10	24	1512	100	688,290	19,71	2,86	6,339
12	65	5879	100	695,768	24,41	3,51	32,141
16	48	7741	100	698,687	16,62	2,38	60,649
18	108	22045	100	696,813	13,86	1,99	199,939
10	36	2592	100	691,669	22,59	3,27	9,463
14	17	2371	100	716,898	43,91	6,12	16,785
16	67	12386	100	694,079	18,12	2,61	96,378
20	36	10368	100	698,219	28,24	4,04	105,023
12	43	15552	100	690,314	13,77	2,00	94,450
16	19	9216	100	701,333	29,74	4,24	72,131
18	76	40824	100	696,695	17,00	2,44	364,388
10	18	7020	100	689,927	17,70	2,57	28,897
12	58	26957	100	693,686	16,24	2,34	144,433
16	38	23962	100	696,101	15,79	2,27	189,640
18	97	68234	100	695,386	16,48	2,37	583,532
10	30	14400	100	689,927	17,70	2,57	55,443
12	72	41472	100	693,686	16,24	2,34	211,490
16	58	44237	100	697,899	28,28	4,05	327,937
20	24	23040	100	699,368	22,51	3,22	238,849
10	42	23940	100	691,669	22,59	3,27	91,803
14	25	20110	100	711,533	34,58	4,86	139,528
16	77	70042	100	697,079	18,75	2,69	548,408
20	48	54720	100	694,253	16,24	2,34	537,542
10	54	35640	100	685,881	13,64	1,99	136,835
14	42	38808	100	701,582	21,07	3,00	284,679
16	96	101376	100	696,139	19,36	2,78	757,735
20	72	95040	100	693,040	17,18	2,48	901,154
12	14	12960	100	699,184	19,01	2,72	69,118
14	59	61740	100	702,962	21,23	3,02	397,966
18	32	43740	100	699,390	19,30	2,76	379,377
20	96	144000	100	693,040	17,18	2,48	1352,389
12	29	29030	100	699,109	18,95	2,71	151,991
14	76	88906	100	693,546	13,01	1,88	555,304
