
40	80	800	10	847,180	44,38	5,24	36,331
40	120	1200	80	847,455	41,20	4,86	32,446
40	200	2000	10	830,974	31,58	3,80	84,777
40	240	2400	80	898,188	231,14	25,73	64,728
40	320	3200	10	827,379	23,17	2,80	136,379
40	360	3600	80	833,736	95,41	11,44	99,746
40	440	4400	10	851,858	52,69	6,18	184,853
40	480	4800	80	841,991	25,49	3,03	129,426
40	560	5600	10	846,877	41,14	4,86	234,838
40	600	6000	80	868,131	68,35	7,87	154,269
40	680	6800	10	834,319	48,36	5,80	287,098
40	720	7200	80	820,918	52,99	6,46	194,653
40	800	8000	10	842,695	34,10	4,05	339,079
40	40	800	80	829,394	28,68	3,46	33,386
40	120	2400	10	836,871	54,18	6,47	106,107
40	160	3200	80	814,673	34,66	4,25	106,129
40	240	4800	10	823,825	27,53	3,34	205,745
40	280	5600	80	795,548	92,39	11,61	167,893
40	360	7200	10	825,435	27,89	3,38	315,549
40	400	8000	80	791,552	74,92	9,46	228,971
40	480	9600	10	830,913	57,40	6,91	415,987
40	520	10400	80	771,414	51,55	6,68	300,266
40	600	12000	10	833,841	43,81	5,25	521,199
40	640	12800	80	837,167	107,61	12,85	367,012
40	720	14400	10	833,313	57,70	6,92	623,295
40	760	15200	80	779,832	57,38	7,36	444,332
40	40	1200	10	822,677	41,21	5,01	53,744
40	80	2400	80	819,401	32,20	3,93	96,658
40	160	4800	10	822,120	25,30	3,08	215,650
40	200	6000	80	792,683	61,25	7,73	201,968

40	80	800	5	826,956	24,98	3,02	37,286
40	120	1200	60	840,056	49,68	5,91	38,323
40	200	2000	5	831,719	27,82	3,34	87,130
40	240	2400	60	836,526	33,99	4,06	76,085
40	320	3200	5	843,003	39,09	4,64	137,576
40	360	3600	60	838,046	22,99	2,74	106,592
40	440	4400	5	834,735	21,38	2,56	186,566
40	480	4800	60	855,539	143,52	16,78	143,918
40	560	5600	5	849,263	50,11	5,90	238,873
40	600	6000	60	849,005	69,47	8,18	174,759
40	680	6800	5	840,960	51,55	6,13	291,367
40	720	7200	60	804,939	65,62	8,15	211,404
40	800	8000	5	860,628	122,53	14,24	346,088
40	40	800	60	827,438	22,47	2,72	32,142
40	120	2400	5	847,869	49,95	5,89	104,689
40	160	3200	60	801,947	62,78	7,83	106,174
40	240	4800	5	836,526	33,99	4,06	206,468
