10	10	100	60	694,608	34,41	4,95	9,343
10	30	300	5	751,827	95,01	12,64	6,162
10	40	400	60	711,713	47,78	6,71	2,222
10	60	600	5	720,613	52,00	7,22	4,320
10	70	700	60	698,897	43,02	6,16	3,311
10	90	900	5	722,275	35,66	4,94	7,613
10	100	1000	60	695,385	35,11	5,05	3,953
10	120	1200	5	700,504	27,49	3,92	7,107
10	130	1300	60	692,808	32,89	4,75	5,148
10	150	1500	5	704,916	41,07	5,83	8,086
10	160	1600	60	695,637	27,89	4,01	6,472
10	180	1800	5	724,946	57,43	7,92	9,816
10	190	1900	60	696,638	40,65	5,83	7,056
10	10	200	5	745,269	52,41	7,03	1,401
10	20	400	60	700,456	31,25	4,46	1,597
10	40	800	5	714,777	34,81	4,87	4,302
10	50	1000	60	691,669	22,59	3,27	4,410
10	70	1400	5	702,849	26,62	3,79	7,915
10	80	1600	60	696,711	29,52	4,24	6,109
10	100	2000	5	700,147	29,76	4,25	10,879
10	110	2200	60	691,669	22,59	3,27	8,265
10	130	2600	5	693,369	21,39	3,09	12,395
10	140	2800	60	689,927	17,70	2,57	11,209
10	160	3200	5	699,043	37,05	5,30	15,791
10	170	3400	60	692,938	24,44	3,53	12,647
10	190	3800	5	703,305	33,44	4,75	20,453
10	200	4000	60	696,611	40,56	5,82	15,489
10	20	600	5	705,869	42,36	6,00	3,476
10	30	900	60	689,050	21,35	3,10	3,490
10	50	1500	5	697,716	39,26	5,63	8,463
10	60	1800	60	692,808	32,89	4,75	7,497
10	80	2400	5	693,563	22,09	3,18	10,601
10	90	2700	60	691,642	22,51	3,25	10,947
10	110	3300	5	689,050	21,35	3,10	16,160
10	120	3600	60	689,050	21,35	3,10	13,138
10	140	4200	5	693,698	25,62	3,69	20,502
10	150	4500	60	689,050	21,35	3,10	17,230
10	170	5100	5	688,290	19,71	2,86	24,182
10	180	5400	60	685,881	13,64	1,99	20,791
10	200	6000	5	690,529	20,48	2,97	27,163
10	10	400	60	685,881	13,64	1,99	1,756
10	30	1200	5	710,562	45,16	6,36	6,008
10	40	1600	60	695,216	40,22	5,79	6,071
10	60	2400	5	691,642	22,51	3,25	10,549
10	70	2800	60	691,669	22,59	3,27	11,025
10	90	3600	5	689,927	17,70	2,57	16,520
10	100	4000	60	691,669	22,59	3,27	14,036
10	120	4800	5	689,050	21,35	3,10	21,494
10	130	5200	60	685,881	13,64	1,99	19,815
10	150	6000	5	685,881	13,64	1,99	25,892
10	160	6400	60	689,927	17,70	2,57	23,084
10	180	7200	5	685,881	13,64	1,99	32,499
10	190	7600	60	685,881	13,64	1,99	26,602
10	10	500	5	708,961	28,35	4,00	2,986
10	20	1000	60	694,996	26,41	3,80	4,269
10	40	2000	5	688,290	19,71	2,86	9,484
10	50	2500	60	689,927	17,70	2,57	9,988
10	70	3500	5	685,881	13,64	1,99	14,595
10	80	4000	60	689,927	17,70	2,57	15,538
10	100	5000	5	689,927	17,70	2,57	22,545
10	110	5500	60	689,927	17,70	2,57	19,365
10	130	6500	5	689,927	17,70	2,57	26,595
10	140	7000	60	689,927	17,70	2,57	25,270
10	160	8000	5	685,881	13,64	1,99	34,841
10	170	8500	60	685,881	13,64	1,99	32,023
10	190	9500	5	688,290	19,71	2,86	41,509
10	200	10000	60	689,050	21,35	3,10	36,191
10	20	1200	5	702,178	41,73	5,94	5,978
10	30	1800	60	689,050	21,35	3,10	6,694
10	50	3000	5	685,881	13,64	1,99	14,380
10	60	3600	60	685,881	13,64	1,99	12,556
10	80	4800	5	685,881	13,64	1,99	19,459
10	90	5400	60	689,927	17,70	2,57	20,352
10	110	6600	5	689,050	21,35	3,10	28,989
10	120	7200	60	685,881	13,64	1,99	26,643
10	140	8400	5	689,927	17,70	2,57	33,736
10	150	9000	60	685,881	13,64	1,99	34,040
10	170	10200	5	689,927	17,70	2,57	43,186
10	180	10800	60	685,881	13,64	1,99	39,974
10	200	12000	5	691,642	22,51	3,25	49,725
10	10	700	60	685,881	13,64	1,99	2,670
10	30	2100	5	701,759	30,15	4,30	10,336
10	40	2800	60	688,290	19,71	2,86	11,546
10	60	4200	5	691,642	22,51	3,25	17,996
10	70	4900	60	691,669	22,59	3,27	18,027
10	90	6300	5	689,927	17,70	2,57	26,148
10	100	7000	60	691,669	22,59	3,27	25,615
10	120	8400	5	689,927	17,70	2,57	36,026
10	130	9100	60	685,881	13,64	1,99	33,558
10	150	10500	5	685,881	13,64	1,99	42,460
10	160	11200	60	689,927	17,70	2,57	39,732
10	180	12600	5	685,881	13,64	1,99	51,576
10	190	13300	60	685,881	13,64	1,99	48,470
10	10	800	5	707,516	26,80	3,79	4,182
10	20	1600	60	689,927	17,70	2,57	5,717
10	40	3200	5	688,290	19,71	2,86	13,838
10	50	4000	60	689,927	17,70	2,57	13,886
10	70	5600	5	685,881	13,64	1,99	22,599
10	80	6400	60	689,927	17,70	2,57	22,538
10	100	8000	5	689,927	17,70	2,57	31,240
10	110	8800	60	689,927	17,70	2,57	31,646
10	130	10400	5	689,927	17,70	2,57	39,710
10	140	11200	60	689,927	17,70	2,57	40,766
10	160	12800	5	685,881	13,64	1,99	50,522
10	170	13600	60	685,881	13,64	1,99	49,976
10	190	15200	5	685,881	13,64	1,99	63,180
10	200	16000	60	689,050	21,35	3,10	58,984
10	20	1800	5	697,219	32,73	4,69	7,583
10	30	2700	60	689,050	21,35	3,10	9,916
10	50	4500	5	685,881	13,64	1,99	17,714
10	60	5400	60	685,881	13,64	1,99	20,235
10	80	7200	5	685,881	13,64	1,99	27,059
10	90	8100	60	689,927	17,70	2,57	29,178
10	110	9900	5	689,050	21,35	3,10	40,413
10	120	10800	60	685,881	13,64	1,99	39,207
10	140	12600	5	689,927	17,70	2,57	51,158
