numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
10	12	1500	100	685,881	13,64	1,99	7,951
10	4	2500	100	696,239	21,11	3,03	11,410
10	14	3000	100	705,591	44,76	6,34	13,274
10	6	4000	100	691,669	22,59	3,27	15,798
10	16	4500	100	691,669	22,59	3,27	17,914
15	8	562	100	769,558	42,02	5,46	6,521
15	18	1125	100	736,766	50,12	6,80	11,753
15	10	2250	100	751,644	43,32	5,76	25,992
15	20	3375	100	710,923	26,88	3,78	27,426
15	12	5625	100	730,114	30,88	4,23	53,833
15	4	7875	100	707,520	27,76	3,92	64,197
15	14	9000	100	707,659	34,51	4,88	67,217
15	6	11250	100	739,038	36,29	4,91	125,039
20	16	1000	100	708,812	38,57	5,44	13,906
20	8	3000	100	709,497	34,98	4,93	42,000
20	18	4000	100	715,068	42,15	5,89	55,436
20	10	8000	100	709,860	40,36	5,69	97,164
20	20	10000	100	701,699	29,27	4,17	114,503
20	12	14000	100	706,434	30,67	4,34	161,225
20	4	18000	100	706,065	21,77	3,08	218,509
20	14	20000	100	700,889	23,09	3,29	239,359
25	6	3125	100	734,711	42,66	5,81	58,202
25	16	4688	100	720,064	43,28	6,01	85,220
25	8	9375	100	722,293	28,18	3,90	176,364
25	18	12500	100	709,837	39,31	5,54	211,358
25	10	18750	100	713,965	34,35	4,81	325,974
25	20	21875	100	710,283	31,27	4,40	366,817
25	12	28125	100	711,408	32,76	4,60	486,658
10	12	500	100	701,482	33,72	4,81	16,095
10	4	1000	100	697,981	24,86	3,56	6,949
10	14	1500	100	705,591	44,76	6,34	7,718
10	6	2500	100	691,669	22,59	3,27	10,489
10	16	3000	100	691,669	22,59	3,27	12,667
10	8	4000	100	702,284	36,57	5,21	18,025
10	18	4500	100	689,927	17,70	2,57	18,761
15	10	562	100	767,991	39,69	5,17	6,748
15	20	1125	100	724,089	48,39	6,68	9,410
15	12	2250	100	734,582	32,56	4,43	22,940
15	4	4500	100	707,520	27,76	3,92	36,876
15	14	5625	100	707,659	34,51	4,88	42,445
15	6	7875	100	739,038	36,29	4,91	79,627
15	16	9000	100	701,472	27,88	3,97	66,956
15	8	11250	100	738,692	27,01	3,66	127,193
20	18	1000	100	733,524	52,59	7,17	13,970
20	10	3000	100	709,860	40,36	5,69	42,083
20	20	4000	100	708,291	34,33	4,85	53,814
20	12	8000	100	708,674	31,97	4,51	94,442
20	4	12000	100	707,602	21,78	3,08	146,740
20	14	14000	100	702,408	24,00	3,42	163,661
20	6	18000	100	709,876	26,18	3,69	221,721
20	16	20000	100	694,991	16,69	2,40	225,146
25	8	3125	100	729,695	27,73	3,80	61,031
25	18	4688	100	717,243	42,48	5,92	81,704
25	10	9375	100	720,430	40,33	5,60	168,098
25	20	12500	100	710,283	31,27	4,40	210,919
25	12	18750	100	711,494	33,37	4,69	323,510
25	4	25000	100	725,103	28,41	3,92	482,047
25	14	28125	100	709,348	28,57	4,03	474,227
10	8	250	100	712,301	47,36	6,65	13,541
10	18	500	100	696,638	40,65	5,83	4,796
10	10	1000	100	699,346	42,50	6,08	5,898
10	20	1500	100	694,740	25,40	3,66	7,224
10	12	2500	100	685,881	13,64	1,99	11,817
10	4	3500	100	696,239	21,11	3,03	15,627
10	14	4000	100	705,591	44,76	6,34	18,220
10	6	5000	100	691,669	22,59	3,27	20,557
15	16	562	100	726,226	52,95	7,29	5,518
15	8	1688	100	755,266	38,85	5,14	19,309
15	18	2250	100	726,153	44,44	6,12	20,441
15	10	4500	100	746,422	42,84	5,74	47,285
15	20	5625	100	702,498	19,68	2,80	44,358
15	12	7875	100	727,104	30,44	4,19	74,841
15	4	10125	100	707,520	27,76	3,92	81,370
15	14	11250	100	707,659	34,51	4,88	96,572
20	6	2000	100	715,895	37,85	5,29	29,419
20	16	3000	100	702,302	25,94	3,69	39,561
20	8	6000	100	709,497	34,98	4,93	77,188
20	18	8000	100	710,926	38,14	5,36	96,267
