numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
30	96	20	0	819,380	26,40	3,22	59,023
26	102	20	0	810,548	29,63	3,66	51,025
22	2	25	0	753,591	85,16	11,30	1,199
18	3	25	0	747,586	57,81	7,73	1,210
14	4	25	0	798,832	33,34	4,17	1,629
10	5	25	0	715,780	42,63	5,96	0,759
38	5	25	0	871,757	172,18	19,75	7,487
34	6	25	0	843,326	132,86	15,75	7,336
30	7	25	0	822,672	24,35	2,96	6,557
26	8	25	0	813,184	27,70	3,41	6,380
22	9	25	0	725,000	51,14	7,05	2,947
18	10	25	0	798,225	28,95	3,63	4,225
14	12	25	0	798,259	34,12	4,27	3,427
10	14	25	0	700,266	36,45	5,21	1,660
38	14	25	0	832,878	86,23	10,35	16,247
34	16	25	0	809,044	29,44	3,64	15,911
30	18	25	0	820,466	29,79	3,63	13,878
26	20	25	0	810,272	30,91	3,81	13,453
22	24	25	0	794,562	37,18	4,68	12,171
18	28	25	0	737,113	48,81	6,62	9,359
14	32	25	0	762,874	37,59	4,93	8,228
10	36	25	0	699,734	35,21	5,03	4,464
38	36	25	0	821,403	61,93	7,54	40,663
34	42	25	0	818,600	30,93	3,78	38,760
30	48	25	0	824,775	23,26	2,82	37,174
26	54	25	0	800,539	39,60	4,95	32,245
22	60	25	0	798,028	37,04	4,64	28,490
18	66	25	0	773,514	35,65	4,61	23,557
14	72	25	0	755,445	41,49	5,49	17,940
10	76	25	0	688,290	19,71	2,86	8,384
38	76	25	0	811,367	35,43	4,37	77,131
34	82	25	0	813,296	32,31	3,97	70,997
30	90	25	0	811,144	28,22	3,48	64,933
26	96	25	0	790,938	37,73	4,77	55,055
22	102	25	0	763,470	49,10	6,43	42,711
18	2	30	0	725,714	51,09	7,04	1,027
14	3	30	0	808,570	22,03	2,72	1,319
10	4	30	0	710,029	49,88	7,02	0,575
38	4	30	0	833,245	25,93	3,11	6,901
34	5	30	0	827,444	23,41	2,83	7,030
30	6	30	0	814,825	25,97	3,19	6,076
26	7	30	0	809,959	24,72	3,05	5,781
22	8	30	0	719,719	50,57	7,03	3,024
18	9	30	0	753,553	51,30	6,81	4,005
14	10	30	0	789,860	29,94	3,79	3,537
10	12	30	0	697,209	28,32	4,06	1,527
38	12	30	0	825,406	64,55	7,82	15,585
34	14	30	0	816,242	34,66	4,25	15,233
30	16	30	0	811,928	30,14	3,71	14,406
26	18	30	0	801,501	30,11	3,76	13,075
22	20	30	0	790,366	34,23	4,33	11,641
18	24	30	0	753,702	47,17	6,26	10,235
14	28	30	0	760,162	43,04	5,66	8,311
10	32	30	0	696,174	21,38	3,07	3,749
38	32	30	0	819,217	29,14	3,56	39,645
34	36	30	0	816,351	26,00	3,19	39,661
30	42	30	0	812,158	30,78	3,79	36,882
26	48	30	0	791,549	38,46	4,86	33,147
22	54	30	0	728,853	42,13	5,78	24,923
18	60	30	0	769,962	44,72	5,81	24,921
14	66	30	0	743,183	25,98	3,50	19,814
10	72	30	0	688,290	19,71	2,86	9,647
38	72	30	0	812,210	36,69	4,52	89,000
34	76	30	0	810,461	33,11	4,09	76,246
30	82	30	0	812,101	34,09	4,20	68,962
26	90	30	0	778,568	51,21	6,58	58,894
22	96	30	0	788,562	34,99	4,44	52,702
18	102	30	0	750,521	38,71	5,16	38,700
14	2	35	0	803,272	31,90	3,97	0,948
10	3	35	0	723,264	49,46	6,84	0,656
38	3	35	0	852,712	133,55	15,66	6,499
34	4	35	0	852,147	128,15	15,04	6,314
30	5	35	0	834,471	73,85	8,85	6,603
26	6	35	0	820,084	21,84	2,66	6,053
22	7	35	0	802,330	27,72	3,45	5,208
18	8	35	0	808,131	44,71	5,53	4,366
14	9	35	0	781,092	42,73	5,47	3,440
