18	2	5	0	866,302	259,02	29,90	14,198
14	3	5	0	814,074	24,52	3,01	4,684
10	4	5	0	715,337	48,83	6,83	2,278
38	4	5	0	848,672	121,91	14,36	12,631
34	5	5	0	873,114	132,28	15,15	6,075
30	6	5	0	836,601	71,80	8,58	5,660
26	7	5	0	836,242	62,13	7,43	3,240
22	8	5	0	829,881	182,66	22,01	2,403
18	9	5	0	771,934	53,39	6,92	1,811
14	10	5	0	805,507	20,23	2,51	1,659
10	12	5	0	725,001	56,82	7,84	1,105
38	12	5	0	838,275	65,99	7,87	7,325
34	14	5	0	825,659	26,66	3,23	6,444
30	16	5	0	827,187	18,92	2,29	5,212
26	18	5	0	837,773	38,45	4,59	4,509
22	20	5	0	815,145	25,19	3,09	4,349
18	24	5	0	784,166	44,41	5,66	2,893
14	28	5	0	800,866	29,31	3,66	2,985
10	32	5	0	739,371	46,75	6,32	1,997
38	32	5	0	858,034	131,97	15,38	11,694
34	36	5	0	849,199	70,60	8,31	10,745
30	42	5	0	833,411	32,62	3,91	9,778
26	48	5	0	815,087	24,85	3,05	8,664
22	54	5	0	760,526	109,52	14,40	6,945
18	60	5	0	805,365	30,89	3,84	6,355
14	66	5	0	792,995	32,60	4,11	4,820
10	72	5	0	715,532	44,83	6,26	3,022
38	72	5	0	853,972	123,38	14,45	20,852
34	76	5	0	822,778	24,46	2,97	18,885
30	82	5	0	842,845	95,17	11,29	16,621
26	90	5	0	772,423	56,41	7,30	14,090
22	96	5	0	810,938	37,26	4,59	13,275
18	102	5	0	792,347	44,61	5,63	10,152
14	2	10	0	814,074	24,52	3,01	0,683
10	3	10	0	718,838	54,98	7,65	0,589
38	3	10	0	863,890	132,84	15,38	4,960
34	4	10	0	858,082	126,92	14,79	4,508
30	5	10	0	834,285	75,29	9,02	3,755
26	6	10	0	826,880	24,28	2,94	3,586
22	7	10	0	811,354	22,69	2,80	3,225
18	8	10	0	813,353	31,90	3,92	3,023
14	9	10	0	801,137	29,54	3,69	2,316
10	10	10	0	693,186	34,03	4,91	1,057
38	10	10	0	860,733	93,80	10,90	8,527
34	12	10	0	820,153	27,34	3,33	7,860
30	14	10	0	821,882	25,80	3,14	6,914
26	16	10	0	814,968	22,84	2,80	6,418
22	18	10	0	813,951	25,02	3,07	5,375
18	20	10	0	811,537	24,62	3,03	5,067
14	24	10	0	795,996	32,90	4,13	3,395
10	28	10	0	709,508	38,40	5,41	2,330
38	28	10	0	830,803	21,61	2,60	15,965
34	32	10	0	827,863	21,58	2,61	15,437
30	36	10	0	823,481	25,31	3,07	13,724
26	42	10	0	817,157	24,81	3,04	12,780
22	48	10	0	802,803	40,77	5,08	11,720
18	54	10	0	795,415	43,48	5,47	10,082
14	60	10	0	792,758	37,50	4,73	8,198
10	66	10	0	717,207	48,60	6,78	4,878
38	66	10	0	819,052	26,68	3,26	35,742
34	72	10	0	837,099	71,71	8,57	32,819
30	76	10	0	822,141	24,08	2,93	28,705
26	82	10	0	815,844	28,38	3,48	25,767
22	90	10	0	782,549	49,95	6,38	20,709
18	96	10	0	800,845	38,83	4,85	18,705
14	102	10	0	787,840	40,09	5,09	13,706
10	2	15	0	700,818	41,32	5,90	0,439
38	2	15	0	856,582	105,29	12,29	3,572
34	3	15	0	866,880	129,39	14,93	3,668
30	4	15	0	839,642	140,58	16,74	3,315
26	5	15	0	825,635	19,94	2,41	3,303
22	6	15	0	790,147	119,25	15,09	1,794
18	7	15	0	807,443	28,36	3,51	2,782
14	8	15	0	806,057	23,14	2,87	1,989
10	9	15	0	705,034	47,41	6,72	0,809
38	9	15	0	833,546	43,84	5,26	8,518
34	10	15	0	816,792	30,53	3,74	8,165
30	12	15	0	822,168	17,90	2,18	7,192
26	14	15	0	809,125	26,40	3,26	6,191
22	16	15	0	794,947	35,60	4,48	6,106
18	18	15	0	769,206	56,21	7,31	4,122
14	20	15	0	769,437	49,47	6,43	3,006
10	24	15	0	705,240	43,93	6,23	2,099
38	24	15	0	853,099	121,09	14,19	17,600
34	28	15	0	822,474	25,05	3,05	17,674
30	32	15	0	819,654	22,73	2,77	16,509
26	36	15	0	809,437	31,30	3,87	14,431
22	42	15	0	801,343	33,50	4,18	12,750
18	48	15	0	792,764	41,15	5,19	10,852
14	54	15	0	775,154	38,04	4,91	8,797
10	60	15	0	702,143	41,70	5,94	4,873
38	60	15	0	836,891	65,54	7,83	44,137
34	66	15	0	818,268	28,31	3,46	45,616
30	72	15	0	818,111	29,83	3,65	40,003
26	76	15	0	806,940	35,45	4,39	34,280
22	82	15	0	786,794	48,02	6,10	27,584
18	90	15	0	786,397	33,69	4,28	24,684
14	96	15	0	776,306	39,18	5,05	17,669
10	102	15	0	710,218	48,26	6,80	10,424
38	102	15	0	834,904	66,20	7,93	79,716
34	2	20	0	834,086	22,53	2,70	3,630
30	3	20	0	810,953	49,67	6,12	3,607
26	4	20	0	829,439	21,86	2,64	3,794
22	5	20	0	765,265	93,76	12,25	1,903
18	6	20	0	738,888	48,87	6,61	1,933
14	7	20	0	797,890	30,44	3,82	2,775
10	8	20	0	695,360	25,49	3,67	1,007
38	8	20	0	849,823	121,29	14,27	11,303
34	9	20	0	828,862	22,18	2,68	9,407
30	10	20	0	823,707	22,58	2,74	7,978
26	12	20	0	822,084	23,63	2,87	8,150
22	14	20	0	731,129	52,52	7,18	6,154
18	16	20	0	788,027	41,53	5,27	5,942
14	18	20	0	780,781	44,99	5,76	4,947
10	20	20	0	688,290	19,71	2,86	2,382
38	20	20	0	833,076	62,19	7,47	22,311
34	24	20	0	833,782	48,18	5,78	20,989
30	28	20	0	812,896	28,45	3,50	20,672
26	32	20	0	779,308	58,07	7,45	14,764
22	36	20	0	804,926	36,66	4,55	15,028
18	42	20	0	760,109	48,72	6,41	11,894
14	48	20	0	768,902	41,79	5,44	9,807
10	54	20	0	691,356	23,68	3,43	5,839
38	54	20	0	819,530	30,93	3,77	45,329
34	60	20	0	815,683	25,70	3,15	42,476
30	66	20	0	808,579	30,38	3,76	37,568
26	72	20	0	812,577	29,13	3,59	36,615
22	76	20	0	792,921	41,96	5,29	29,254
18	82	20	0	781,006	36,96	4,73	25,541
14	90	20	0	761,707	41,06	5,39	19,640
10	96	20	0	696,392	23,53	3,38	11,147
38	96	20	0	828,762	31,75	3,83	82,418
34	102	20	0	820,326	31,38	3,83	73,985
30	2	25	0	850,033	136,69	16,08	2,878
26	3	25	0	820,588	25,36	3,09	3,569
22	4	25	0	786,296	39,39	5,01	2,511
18	5	25	0	728,977	49,79	6,83	1,652
14	6	25	0	798,568	39,58	4,96	2,253
10	7	25	0	711,768	53,40	7,50	0,874
38	7	25	0	857,336	122,01	14,23	9,759
34	8	25	0	815,062	34,98	4,29	8,716
30	9	25	0	824,194	26,10	3,17	8,932
26	10	25	0	807,843	30,71	3,80	7,768
