11724.00	4839.13	1338.21	0.000	246.59
11725.00	4837.39	1337.91	6.984	258.83
11726.00	4835.79	1337.60	5.904	258.83
11727.00	4834.00	1337.24	6.840	258.83
11728.00	4832.24	1336.90	6.984	258.83
11729.00	4830.58	1336.57	5.976	258.83
11730.00	4828.80	1336.22	6.120	258.83
11731.00	4827.00	1335.86	6.516	258.83
11732.00	4825.25	1335.52	6.876	258.83
11733.00	4823.43	1335.16	7.128	258.83
11734.00	4821.72	1334.82	6.732	258.83
11735.00	4819.87	1334.45	6.552	258.83
11736.00	4818.11	1334.11	7.092	258.83
11737.00	4816.24	1333.74	7.056	258.83
11738.00	4814.45	1333.38	6.552	258.83
11739.00	4812.77	1333.05	6.516	258.83
11740.00	4811.32	1332.86	5.976	275.81
11741.00	4809.46	1333.04	7.056	275.81
11742.00	4807.70	1333.22	6.948	275.81
11743.00	4805.83	1333.41	7.056	275.81
11744.00	4804.08	1333.59	6.732	275.81
11745.00	4802.26	1333.78	6.372	275.81
11746.00	4800.48	1333.96	6.192	275.81
11747.00	4798.64	1334.15	6.948	275.81
11748.00	4796.90	1334.32	6.588	275.81
11749.00	4795.09	1334.51	6.264	275.81
11750.00	4793.40	1334.68	6.084	275.81
11751.00	4791.59	1334.86	6.156	275.81
11752.00	4789.92	1335.03	5.940	275.81
11753.00	4788.05	1335.22	6.768	275.81
11754.00	4786.24	1335.42	6.840	277.79
11755.00	4784.51	1335.66	6.660	277.79
11756.00	4782.77	1335.90	6.192	277.79
11757.00	4781.03	1336.13	5.868	277.79
11758.00	4779.21	1336.38	6.588	277.79
11759.00	4777.52	1336.61	6.624	277.79
11760.00	4775.76	1336.86	5.904	277.79
11761.00	4774.02	1337.09	6.408	277.79
11762.00	4772.33	1337.32	6.552	277.79
11763.00	4770.58	1337.56	6.876	277.79
11764.00	4768.75	1337.81	6.804	277.79
11765.00	4766.82	1338.08	7.200	277.79
11766.00	4765.00	1338.33	6.552	277.79
11767.00	4763.15	1338.58	6.948	277.79
11768.00	4761.42	1338.82	5.832	277.79
11769.00	4759.68	1339.05	6.444	277.79
11770.00	4757.93	1339.29	6.012	277.79
11771.00	4756.18	1339.53	6.372	277.79
11772.00	4754.50	1339.76	6.408	277.79
11773.00	4752.89	1340.10	5.904	283.54
11774.00	4751.28	1340.49	6.336	283.54
11775.00	4749.53	1340.91	6.012	283.54
11776.00	4747.64	1340.80	6.156	283.54
11777.00	4745.80	1341.24	6.912	283.54
11778.00	4744.05	1341.66	7.056	283.54
11779.00	4742.26	1342.10	7.200	283.54
11780.00	4740.48	1342.28	6.660	268.93
11781.00	4738.83	1342.25	6.156	268.93
11782.00	4737.16	1342.21	6.300	251.23
11783.00	4735.42	1341.62	6.480	251.23
11784.00	4733.73	1341.05	6.732	251.23
11785.00	4732.68	1339.90	6.516	204.58
11786.00	4731.77	1338.51	6.228	238.06
11787.00	4730.37	1338.76	7.200	294.56
11788.00	4728.78	1339.49	5.832	294.56
11789.00	4727.03	1340.29	7.128	294.56
11790.00	4725.67	1340.61	3.672	294.56
11791.00	4724.09	1340.90	6.408	241.04
11792.00	4722.53	1340.03	6.264	241.04
11793.00	4720.96	1339.17	5.868	241.04
11794.00	4719.48	1338.35	5.868	241.04
11795.00	4718.00	1337.69	6.444	273.52
11796.00	4717.17	1338.09	7.020	273.52
11797.00	4715.58	1337.65	6.552	253.53
11798.00	4713.85	1337.14	7.200	253.53
11799.00	4712.27	1336.67	5.796	253.53
11800.00	4710.58	1336.18	6.948	253.53
11801.00	4708.84	1335.66	7.128	253.53
11802.00	4707.09	1335.14	7.236	253.53
11803.00	4705.41	1334.65	5.796	253.55
11804.00	4703.75	1334.16	6.264	253.55
11805.00	4701.91	1333.62	6.948	253.55
11806.00	4700.17	1333.10	6.624	253.55
11807.00	4698.46	1332.60	6.300	253.55
11808.00	4696.75	1332.09	6.084	253.55
11809.00	4694.90	1331.54	6.660	253.55
11810.00	4693.18	1331.04	6.408	253.55
11811.00	4691.89	1331.73	6.840	319.37
11812.00	4691.42	1333.02	6.264	25.29
11813.00	4692.12	1334.51	5.940	25.29
11814.00	4692.88	1336.12	6.372	25.29
11815.00	4693.62	1337.68	5.832	25.29
11816.00	4694.44	1339.43	6.984	25.29
11817.00	4695.16	1340.94	6.120	25.29
11818.00	4695.93	1342.58	6.768	25.29
11819.00	4696.72	1344.26	6.480	25.29
11820.00	4697.46	1345.82	6.120	25.29
11821.00	4698.17	1347.33	5.868	25.29
11822.00	4698.97	1349.02	6.264	25.29
11823.00	4699.76	1350.68	6.408	25.29
11824.00	4700.48	1352.21	6.084	25.29
11825.00	4701.30	1353.94	6.552	25.29
11826.00	4702.05	1355.53	6.840	25.29
11827.00	4702.82	1357.17	6.408	25.29
11828.00	4703.60	1358.82	7.092	25.29
11829.00	4704.38	1360.47	6.804	25.29
11830.00	4705.11	1362.00	6.336	25.29
11831.00	4705.88	1363.64	6.984	25.29
11832.00	4705.42	1365.17	6.588	296.19
11833.00	4703.76	1365.99	6.480	296.19
11834.00	4702.16	1366.78	6.768	296.19
11835.00	4700.56	1367.56	6.588	290.65
11836.00	4698.91	1368.18	6.840	290.65
11837.00	4697.22	1368.81	5.904	290.65
11838.00	4695.42	1369.49	6.840	290.65
11839.00	4693.89	1370.07	5.904	290.65
11840.00	4692.21	1370.70	6.228	290.65
11841.00	4690.51	1371.36	7.128	292.73
11842.00	4688.86	1372.05	6.624	292.73
11843.00	4687.31	1372.71	5.832	292.73
11844.00	4685.73	1373.37	6.264	292.73
11845.00	4684.28	1373.98	6.156	292.73
11846.00	4682.76	1374.61	6.372	292.73
11847.00	4681.09	1375.31	6.912	292.73
11848.00	4679.44	1376.00	6.408	292.73
11849.00	4678.56	1376.90	6.624	1.48
11850.00	4678.60	1378.33	6.012	1.48
11851.00	4678.64	1379.89	6.048	1.48
11852.00	4678.68	1381.47	7.236	1.48
11853.00	4679.25	1382.33	7.092	86.72
11854.00	4681.02	1382.43	6.192	86.72
11855.00	4682.69	1382.52	6.156	86.72
11856.00	4684.50	1382.63	6.372	86.72
11857.00	4686.31	1382.73	6.480	86.72
11858.00	4688.05	1382.83	5.832	86.72
11859.00	4689.78	1382.93	6.552	86.72
11860.00	4691.72	1383.04	6.948	86.72
11861.00	4693.43	1382.85	6.480	87.49
11862.00	4695.26	1382.65	6.264	87.49
11863.00	4697.04	1382.73	6.012	87.49
11864.00	4698.94	1382.81	6.768	87.43
11865.00	4700.72	1382.89	7.128	87.43
11866.00	4702.62	1382.98	7.056	87.43
11867.00	4704.23	1383.05	5.868	87.43
11868.00	4706.06	1383.13	6.804	87.43
11869.00	4707.52	1383.08	6.516	104.03
11870.00	4709.09	1382.69	6.084	104.03
11871.00	4710.86	1382.25	7.200	104.03
11872.00	4712.56	1381.83	7.020	104.03
11873.00	4714.34	1381.38	6.372	104.03
11874.00	4716.06	1380.95	6.120	104.03
11875.00	4717.74	1380.53	6.084	104.03
11876.00	4719.48	1380.10	7.056	104.03
11877.00	4721.33	1379.63	7.164	104.03
11878.00	4723.24	1379.19	7.092	101.87
11879.00	4724.97	1378.82	6.804	101.87
11880.00	4726.84	1378.43	7.236	101.87
11881.00	4728.61	1378.06	7.092	101.87
11882.00	4730.37	1377.69	6.444	101.87
11883.00	4732.51	1378.62	6.372	57.47
11884.00	4733.61	1380.51	6.516	12.24
11885.00	4734.00	1382.29	6.732	12.24
11886.00	4732.27	1383.99	6.408	284.91
11887.00	4730.52	1384.46	6.084	284.91
11888.00	4728.69	1384.94	7.164	284.91
11889.00	4727.10	1385.37	6.120	284.91
11890.00	4725.37	1385.83	6.804	284.91
11891.00	4723.67	1386.34	6.012	287.78
11892.00	4721.91	1386.90	6.264	287.78
11893.00	4720.28	1387.42	6.192	287.78
11894.00	4718.45	1388.01	6.696	287.78
11895.00	4716.70	1388.57	6.876	287.78
11896.00	4714.93	1389.14	6.696	287.78
11897.00	4713.08	1389.75	6.984	288.38
11898.00	4711.29	1390.36	6.732	289.77
11899.00	4709.59	1390.97	6.012	289.77
11900.00	4707.93	1391.57	6.696	289.77
11901.00	4706.25	1392.19	6.912	290.50
11902.00	4704.45	1392.87	6.804	290.50
11903.00	4702.84	1393.47	6.228	290.50
11904.00	4701.05	1394.14	6.948	290.50
11905.00	4699.35	1394.77	6.192	290.50
11906.00	4697.78	1395.36	5.832	290.50
11907.00	4696.48	1396.18	7.092	308.52
11908.00	4695.07	1397.30	6.804	308.52
11909.00	4693.62	1398.45	6.732	308.52
11910.00	4692.28	1399.52	6.696	308.52
11911.00	4690.89	1400.63	6.912	308.52
11912.00	4689.62	1401.64	6.192	308.52
11913.00	4688.17	1402.80	6.984	308.52
11914.00	4686.73	1403.94	7.020	308.52
11915.00	4685.32	1405.06	7.128	308.52
11916.00	4683.75	1406.20	6.876	305.91
11917.00	4682.33	1407.23	6.516	305.91
11918.00	4680.91	1408.26	6.804	305.91
11919.00	4679.39	1409.36	6.876	305.91
11920.00	4677.90	1410.44	6.552	305.91
11921.00	4676.37	1411.55	6.948	305.91
11922.00	4674.86	1412.64	6.696	305.91
11923.00	4673.41	1413.69	6.912	305.91
11924.00	4672.02	1414.70	6.084	305.91
11925.00	4670.29	1415.79	6.732	292.88
11926.00	4668.57	1416.52	6.552	292.88
11927.00	4666.92	1417.22	6.444	292.88
11928.00	4665.40	1417.86	5.940	292.88
11929.00	4663.77	1418.55	7.020	292.88
11930.00	4662.11	1419.25	6.948	292.88
11931.00	4660.56	1419.90	6.048	292.88
11932.00	4658.79	1420.65	6.840	292.88
11933.00	4657.02	1421.39	7.200	292.88
11934.00	4655.33	1422.02	6.300	288.29
11935.00	4653.69	1422.57	5.868	288.29
11936.00	4651.99	1423.13	6.264	288.29
11937.00	4650.33	1423.68	6.336	288.29
11938.00	4648.75	1424.20	5.904	288.29
11939.00	4647.05	1424.76	5.904	288.29
11940.00	4645.33	1425.33	6.012	288.29
11941.00	4643.74	1425.86	6.336	288.29
11942.00	4642.02	1426.42	7.164	288.29
11943.00	4640.14	1427.04	7.200	288.29
11944.00	4638.36	1427.63	6.516	288.29
11945.00	4636.62	1428.21	6.156	288.29
11946.00	4634.99	1428.75	6.516	288.29
11947.00	4633.16	1429.35	6.876	288.29
11948.00	4631.50	1429.90	6.552	288.29
11949.00	4629.81	1430.08	5.940	283.52
11950.00	4627.90	1430.25	6.804	283.52
11951.00	4626.19	1430.67	6.300	283.52
11952.00	4624.30	1431.12	6.912	283.52
11953.00	4622.49	1431.55	6.408	283.52
11954.00	4620.66	1431.99	6.840	283.52
11955.00	4618.96	1432.40	6.876	283.52
11956.00	4617.24	1432.82	7.056	283.52
11957.00	4615.53	1433.23	6.264	283.52
11958.00	4613.94	1433.61	6.120	283.52
11959.00	4612.13	1434.04	6.948	283.52
11960.00	4610.50	1434.44	6.300	283.52
11961.00	4608.81	1434.96	6.228	287.71
11962.00	4607.04	1435.53	6.840	287.71
11963.00	4605.30	1436.08	6.372	287.71
11964.00	4603.65	1436.61	6.300	287.71
11965.00	4601.92	1437.16	7.236	287.71
11966.00	4600.11	1437.74	6.876	287.71
11967.00	4598.32	1438.31	6.912	287.71
11968.00	4596.76	1438.81	5.832	287.71
11969.00	4595.15	1439.32	6.012	287.71
11970.00	4593.44	1439.87	6.480	287.73
11971.00	4591.86	1440.37	5.904	287.73
11972.00	4590.23	1440.90	6.336	287.73
11973.00	4588.56	1441.43	6.552	287.73
11974.00	4586.85	1441.98	6.948	287.73
11975.00	4585.16	1442.52	6.300	287.73
11976.00	4583.66	1443.11	6.624	315.88
11977.00	4582.31	1444.39	6.624	308.94
11978.00	4580.87	1445.55	7.020	308.94
11979.00	4579.35	1446.68	7.200	291.08
11980.00	4577.56	1447.11	6.912	291.08
11981.00	4575.75	1447.80	6.660	291.08
11982.00	4574.13	1448.43	6.516	291.08
11983.00	4572.35	1449.11	6.624	291.08
11984.00	4570.63	1449.78	6.660	291.08
11985.00	4568.96	1450.42	6.084	291.08
11986.00	4567.35	1451.04	6.480	291.08
11987.00	4565.55	1451.73	6.804	291.08
11988.00	4563.82	1452.40	7.128	291.08
11989.00	4562.16	1453.04	6.516	291.08
11990.00	4560.38	1453.72	6.444	291.08
11991.00	4558.80	1454.33	6.228	291.08
11992.00	4556.97	1455.05	7.056	299.68
11993.00	4555.37	1455.96	6.984	299.68
11994.00	4553.72	1456.90	6.624	299.68
11995.00	4552.14	1457.80	5.976	299.68
11996.00	4550.64	1458.66	5.868	299.68
11997.00	4548.94	1459.63	6.948	299.68
11998.00	4547.37	1460.59	6.192	285.03
11999.00	4545.59	1461.06	6.372	285.03
12000.00	4543.88	1461.52	6.372	285.03
12001.00	4542.02	1461.74	7.236	244.99
12002.00	4540.02	1460.53	6.624	244.99
12003.00	4537.66	1459.51	6.588	258.94
12004.00	4535.16	1459.02	5.976	258.94
12005.00	4532.66	1459.46	7.128	288.62
12006.00	4530.91	1459.69	6.120	242.45
12007.00	4529.32	1458.86	6.444	242.45
12008.00	4527.67	1458.00	6.840	242.45
12009.00	4526.51	1456.66	6.300	227.33
12010.00	4524.98	1455.36	7.092	232.98
12011.00	4523.66	1454.37	6.012	232.98
12012.00	4522.14	1453.22	6.804	232.98
12013.00	4520.68	1452.12	6.408	232.98
12014.00	4519.22	1451.02	6.264	232.98
12015.00	4517.82	1449.97	6.192	232.98
12016.00	4521.36	1453.67	0.000	322.98
12017.00	4521.36	1453.67	0.000	322.98
12018.00	4521.36	1453.67	0.000	322.98
12019.00	4521.36	1453.67	0.000	322.98
12020.00	4521.36	1453.67	0.000	322.98
12021.00	4521.36	1453.67	0.000	322.98
12022.00	4521.36	1453.67	0.000	322.98
12023.00	4521.36	1453.67	0.000	322.98
12024.00	4521.36	1453.67	0.000	322.98
12025.00	4521.36	1453.67	0.000	322.98
12026.00	4521.36	1453.67	0.000	322.98
12027.00	4521.36	1453.67	0.000	322.98
12028.00	4521.36	1453.67	0.000	322.98
12029.00	4521.36	1453.67	0.000	322.98
12030.00	4521.36	1453.67	0.000	322.98
12031.00	4521.36	1453.67	0.000	322.98
12032.00	4521.36	1453.67	0.000	322.98
12033.00	4521.36	1453.67	0.000	322.98
12034.00	4521.36	1453.67	0.000	322.98
12035.00	4521.36	1453.67	0.000	322.98
12036.00	4521.36	1453.67	0.000	322.98
12037.00	4521.36	1453.67	0.000	322.98
12038.00	4521.36	1453.67	0.000	322.98
12039.00	4521.36	1453.67	0.000	322.98
12040.00	4521.36	1453.67	0.000	322.98
12041.00	4521.36	1453.67	0.000	322.98
12042.00	4521.36	1453.67	0.000	322.98
12043.00	4521.36	1453.67	0.000	322.98
