13788.00	5872.55	3558.26	0.000	243.54
13789.00	5870.98	3557.55	5.400	227.19
13790.00	5869.91	3556.56	5.040	227.19
13791.00	5868.95	3555.67	4.788	227.19
13792.00	5868.35	3554.03	5.436	174.72
13793.00	5868.80	3552.96	5.256	174.72
13794.00	5868.90	3551.88	5.472	174.72
13795.00	5869.76	3550.63	5.328	132.11
13796.00	5870.87	3549.63	5.364	132.11
13797.00	5871.99	3548.62	5.580	132.11
13798.00	5873.23	3547.87	5.040	132.11
13799.00	5874.54	3547.05	5.436	132.11
13800.00	5875.63	3546.07	5.292	132.11
13801.00	5874.55	3545.07	4.644	210.40
13802.00	5873.80	3543.79	5.472	210.40
13803.00	5873.01	3542.44	5.472	210.40
13804.00	5872.25	3541.16	5.256	210.40
13805.00	5871.55	3539.97	5.148	210.40
13806.00	5870.79	3538.67	5.148	210.40
13807.00	5870.10	3537.49	5.148	210.40
13808.00	5869.35	3536.21	5.328	210.40
13809.00	5868.65	3535.02	4.896	210.40
13810.00	5867.90	3533.73	5.760	210.40
13811.00	5867.18	3532.52	4.896	210.40
13812.00	5866.45	3531.26	5.040	210.40
13813.00	5865.66	3529.93	5.724	210.40
13814.00	5864.97	3528.74	5.112	210.40
13815.00	5864.23	3527.49	5.256	210.40
13816.00	5863.47	3526.18	5.112	210.40
13817.00	5862.77	3524.99	5.364	210.40
13818.00	5862.10	3523.86	4.716	210.40
13819.00	5861.41	3522.67	5.076	210.40
13820.00	5860.67	3521.42	5.112	210.40
13821.00	5859.97	3520.22	4.644	210.40
13822.00	5859.23	3518.96	5.472	210.40
13823.00	5858.47	3517.67	5.220	210.40
13824.00	5857.56	3516.60	4.752	210.40
13825.00	5856.94	3515.18	5.364	203.12
13826.00	5856.45	3513.95	5.724	200.18
13827.00	5856.27	3512.73	5.724	200.18
13828.00	5855.86	3511.61	5.256	200.18
13829.00	5855.46	3510.53	4.680	200.18
13830.00	5855.06	3509.44	5.616	200.18
13831.00	5854.63	3508.27	5.292	200.18
13832.00	5854.25	3507.22	4.788	200.18
13833.00	5853.59	3506.15	5.148	200.18
13834.00	5853.30	3504.62	5.112	179.30
13835.00	5853.32	3503.25	5.220	179.30
