numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
15	24	1000	100	717,611	43,97	6,13	8,210
15	6	5000	100	743,167	38,01	5,11	48,829
15	18	7500	100	717,797	34,38	4,79	61,795
15	30	10000	100	703,825	30,01	4,26	73,039
15	12	20000	100	723,947	25,99	3,59	170,901
15	24	25000	100	698,714	15,79	2,26	173,244
20	8	1000	100	713,345	35,98	5,04	11,450
20	24	2500	100	713,249	44,47	6,23	29,344
20	40	5000	100	700,300	32,68	4,67	53,662
20	16	10000	100	699,625	22,34	3,19	103,174
20	32	15000	100	696,004	15,38	2,21	148,078
20	8	25000	100	707,476	28,50	4,03	265,560
25	30	500	100	755,877	63,13	8,35	8,219
25	50	1000	100	761,227	60,98	8,01	15,329
25	20	5000	100	718,882	41,51	5,77	81,863
25	40	7500	100	716,144	40,19	5,61	117,556
25	10	15000	100	716,702	36,82	5,14	236,631
25	30	20000	100	707,771	28,03	3,96	301,732
25	50	25000	100	702,360	31,23	4,45	323,180
