numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
25	45	3750	100	735,905	51,33	6,98	63,462
25	15	6250	100	711,289	39,02	5,49	99,079
25	35	7500	100	721,087	42,00	5,82	118,755
25	5	10000	100	758,856	39,49	5,20	203,059
25	25	11250	100	720,160	42,93	5,96	175,420
25	45	12500	100	713,078	33,44	4,69	166,331
10	8	250	100	712,301	47,36	6,65	9,702
10	16	500	100	699,017	29,06	4,16	6,478
10	4	1000	100	697,981	24,86	3,56	7,156
10	12	1500	100	685,881	13,64	1,99	7,238
10	20	2000	100	694,740	25,40	3,66	8,631
10	8	3000	100	702,284	36,57	5,21	12,538
10	16	3500	100	691,669	22,59	3,27	14,548
10	4	4500	100	696,239	21,11	3,03	18,973
10	12	5000	100	685,881	13,64	1,99	19,003
15	30	375	100	738,588	48,63	6,58	4,439
15	12	1125	100	755,138	41,01	5,43	11,888
15	24	1500	100	707,675	31,68	4,48	12,244
15	6	3000	100	745,269	35,84	4,81	32,457
15	18	3750	100	722,920	39,38	5,45	33,188
15	30	4500	100	703,825	30,01	4,26	35,433
15	12	6000	100	730,114	30,88	4,23	55,742
15	24	6750	100	706,685	30,41	4,30	49,862
20	8	500	100	716,315	45,65	6,37	5,908
20	24	1000	100	731,784	46,07	6,30	11,452
20	40	1500	100	720,846	55,73	7,73	16,472
20	16	3000	100	702,302	25,94	3,69	33,601
20	32	4000	100	697,701	18,73	2,68	43,612
20	8	6000	100	709,497	34,98	4,93	68,629
20	24	7000	100	700,848	22,56	3,22	77,740
20	40	8000	100	696,015	22,11	3,18	84,617
20	16	10000	100	699,625	22,34	3,19	104,428
25	40	625	100	739,429	54,67	7,39	9,114
25	10	1875	100	731,710	50,17	6,86	33,917
25	30	2500	100	724,790	37,53	5,18	41,410
25	50	3750	100	727,098	50,49	6,94	58,976
25	20	6250	100	716,401	41,70	5,82	102,469
25	40	7500	100	716,144	40,19	5,61	120,295
25	10	10000	100	720,430	40,33	5,60	163,291
25	30	11250	100	710,520	30,61	4,31	176,654
25	50	12500	100	709,970	40,38	5,69	172,201
10	10	250	100	705,228	45,09	6,39	20,184
10	18	500	100	696,638	40,65	5,83	5,652
10	6	1000	100	691,669	22,59	3,27	5,718
10	14	1500	100	705,591	44,76	6,34	7,575
10	2	2500	100	692,193	19,36	2,80	11,221
10	10	3000	100	697,316	36,64	5,25	12,727
10	18	3500	100	691,669	22,59	3,27	14,514
10	6	4500	100	691,669	22,59	3,27	17,374
10	14	5000	100	705,591	44,76	6,34	20,858
15	3	750	100	745,593	43,33	5,81	8,599
15	15	1125	100	734,202	45,18	6,15	11,191
15	27	1500	100	743,070	42,30	5,69	15,984
15	9	3000	100	721,323	34,34	4,76	26,314
15	21	3750	100	709,055	43,17	6,09	25,752
15	3	5250	100	732,135	39,35	5,37	50,342
15	15	6000	100	724,070	38,03	5,25	52,742
15	27	6750	100	714,144	25,44	3,56	65,505
20	12	500	100	725,841	41,33	5,69	6,285
20	28	1000	100	721,777	42,39	5,87	11,845
20	4	2000	100	719,795	39,61	5,50	23,873
20	20	3000	100	708,291	34,33	4,85	35,922
20	36	4000	100	704,967	34,35	4,87	44,443
20	12	6000	100	708,674	31,97	4,51	65,027
20	28	7000	100	704,232	25,00	3,55	74,991
20	4	9000	100	709,239	28,08	3,96	103,005
20	20	10000	100	701,699	29,27	4,17	105,711
25	45	625	100	775,748	64,77	8,35	10,035
25	15	1875	100	738,440	57,87	7,84	31,420
25	35	2500	100	733,324	53,45	7,29	42,980
25	5	5000	100	765,103	42,87	5,60	109,695
25	25	6250	100	723,092	47,31	6,54	102,559
25	45	7500	100	715,838	38,42	5,37	123,332
25	15	10000	100	708,968	38,65	5,45	159,430
25	35	11250	100	722,436	44,06	6,10	176,953
10	12	250	100	708,650	34,68	4,89	18,861
10	20	500	100	694,740	25,40	3,66	6,419
10	8	1000	100	702,284	36,57	5,21	4,808
10	16	1500	100	691,669	22,59	3,27	6,259
10	4	2500	100	696,239	21,11	3,03	11,287
10	12	3000	100	685,881	13,64	1,99	12,111
10	20	3500	100	693,605	20,75	2,99	15,027
10	8	4500	100	702,284	36,57	5,21	18,231
10	16	5000	100	691,669	22,59	3,27	19,324
15	6	750	100	767,590	34,07	4,44	8,496
15	18	1125	100	736,766	50,12	6,80	10,810
15	30	1500	100	721,290	39,99	5,54	13,367
15	12	3000	100	736,601	31,89	4,33	28,140
15	24	3750	100	706,685	30,41	4,30	28,232
15	6	5250	100	743,167	38,01	5,11	52,317
15	18	6000	100	717,797	34,38	4,79	48,714
15	30	6750	100	703,825	30,01	4,26	50,992
20	16	500	100	715,319	47,78	6,68	6,288
20	32	1000	100	715,521	34,32	4,80	11,560
20	8	2000	100	710,368	35,81	5,04	22,585
20	24	3000	100	708,007	38,54	5,44	33,375
20	40	4000	100	706,741	43,83	6,20	42,769
20	16	6000	100	699,625	22,34	3,19	62,498
20	32	7000	100	696,004	15,38	2,21	72,307
20	8	9000	100	707,476	28,50	4,03	95,760
20	24	10000	100	700,998	23,90	3,41	105,907
25	50	625	100	759,198	64,85	8,54	9,181
25	20	1875	100	732,949	44,69	6,10	31,509
25	40	2500	100	734,487	51,76	7,05	41,256
25	10	5000	100	725,518	54,17	7,47	81,816
25	30	6250	100	712,519	29,60	4,15	101,755
25	50	7500	100	717,739	45,90	6,40	116,664
25	20	10000	100	713,429	36,92	5,17	154,105
25	40	11250	100	711,801	32,51	4,57	172,652
10	14	250	100	717,932	54,72	7,62	10,236
10	2	750	100	702,950	41,11	5,85	6,988
10	10	1000	100	699,346	42,50	6,08	6,079
10	18	1500	100	696,638	40,65	5,83	6,891
10	6	2500	100	691,669	22,59	3,27	10,759
10	14	3000	100	705,591	44,76	6,34	12,836
10	2	4000	100	692,193	19,36	2,80	16,398
10	10	4500	100	696,938	35,57	5,10	19,562
10	18	5000	100	689,927	17,70	2,57	19,487
15	9	750	100	731,639	41,76	5,71	7,888
15	21	1125	100	708,548	42,92	6,06	8,543
15	3	2250	100	735,747	36,24	4,93	22,358
15	15	3000	100	732,115	48,65	6,65	26,955
15	27	3750	100	719,190	23,26	3,23	35,402
15	9	5250	100	716,462	29,18	4,07	44,684
15	21	6000	100	707,449	39,37	5,57	41,147
15	3	7500	100	732,135	39,35	5,37	69,619
20	20	500	100	730,621	52,18	7,14	5,305
20	36	1000	100	720,854	48,02	6,66	11,318
20	12	2000	100	714,837	39,99	5,59	24,234
20	28	3000	100	708,968	28,06	3,96	31,516
20	4	5000	100	710,605	28,80	4,05	57,259
20	20	6000	100	704,982	32,43	4,60	64,426
20	36	7000	100	698,219	28,24	4,04	74,998
20	12	9000	100	708,674	31,97	4,51	93,957
20	28	10000	100	704,024	24,84	3,53	104,268
25	5	1250	100	786,829	42,74	5,43	29,234
25	25	1875	100	744,477	50,76	6,82	31,963
25	45	2500	100	750,867	48,37	6,44	40,389
25	15	5000	100	716,892	44,15	6,16	79,834
25	35	6250	100	719,741	44,15	6,13	99,718
25	5	8750	100	758,856	39,49	5,20	177,996
25	25	10000	100	720,160	42,93	5,96	158,357
25	45	11250	100	713,078	33,44	4,69	169,972
10	16	250	100	710,292	39,74	5,59	12,848
10	4	750	100	697,981	24,86	3,56	6,661
10	12	1000	100	690,292	15,62	2,26	6,411
10	20	1500	100	694,740	25,40	3,66	6,893
10	8	2500	100	702,284	36,57	5,21	10,714
10	16	3000	100	691,669	22,59	3,27	12,758
10	4	4000	100	696,239	21,11	3,03	16,277
10	12	4500	100	685,881	13,64	1,99	16,845
10	20	5000	100	693,605	20,75	2,99	19,863
15	12	750	100	758,882	41,20	5,43	7,609
15	24	1125	100	713,732	41,02	5,75	8,824
15	6	2250	100	750,350	34,40	4,58	24,383
15	18	3000	100	725,101	42,77	5,90	24,740
15	30	3750	100	705,431	31,15	4,42	29,556
15	12	5250	100	730,114	30,88	4,23	48,850
15	24	6000	100	706,685	30,41	4,30	42,067
15	6	7500	100	739,038	36,29	4,91	74,261
20	24	500	100	734,570	47,88	6,52	5,575
20	40	1000	100	725,512	57,92	7,98	11,297
20	16	2000	100	705,623	33,81	4,79	21,697
