numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
25	45	20000	60	734,134	29,50	4,02	386,406
10	20	1000	60	694,996	26,41	3,80	18,995
10	40	2500	60	688,290	19,71	2,86	12,529
10	10	7500	60	685,881	13,64	1,99	28,966
10	30	10000	60	689,050	21,35	3,10	38,254
10	50	15000	60	689,927	17,70	2,57	56,796
10	20	25000	60	689,927	17,70	2,57	95,313
15	40	500	60	787,005	38,98	4,95	6,975
15	10	2500	60	746,348	31,04	4,16	27,470
15	30	5000	60	736,743	25,34	3,44	52,023
15	50	7500	60	719,793	33,78	4,69	69,538
15	20	15000	60	710,713	30,79	4,33	125,757
15	40	20000	60	717,558	30,10	4,19	165,621
20	10	500	60	724,476	41,99	5,80	5,568
20	30	1000	60	730,661	56,52	7,73	11,795
20	50	2500	60	704,107	36,33	5,16	28,767
20	20	7500	60	701,422	27,92	3,98	78,790
20	40	10000	60	695,139	18,39	2,65	100,288
20	10	20000	60	703,892	27,47	3,90	218,431
20	30	25000	60	699,829	23,16	3,31	269,975
25	50	500	60	792,485	88,21	11,13	9,691
25	20	2500	60	732,843	46,58	6,36	44,157
25	40	5000	60	730,854	51,90	7,10	85,197
25	10	10000	60	731,675	44,57	6,09	172,680
25	30	15000	60	722,686	35,96	4,98	250,501
25	50	20000	60	699,228	21,91	3,13	304,998
10	15	500	60	693,359	28,13	4,06	13,123
10	35	1000	60	685,881	13,64	1,99	6,479
10	5	5000	60	688,290	19,71	2,86	23,249
10	25	7500	60	685,881	13,64	1,99	28,324
10	45	10000	60	685,881	13,64	1,99	38,901
10	15	20000	60	685,881	13,64	1,99	74,694
10	35	25000	60	685,881	13,64	1,99	92,619
15	5	1000	60	773,675	38,32	4,95	11,909
15	25	2500	60	747,264	42,22	5,65	25,041
15	45	5000	60	730,224	43,92	6,02	50,989
15	15	10000	60	714,267	21,79	3,05	89,359
15	35	15000	60	719,936	37,12	5,16	129,851
15	5	25000	60	726,510	26,18	3,60	236,194
20	25	500	60	712,331	40,36	5,67	6,356
20	45	1000	60	739,972	51,93	7,02	11,782
20	15	5000	60	705,915	35,57	5,04	53,168
20	35	7500	60	698,515	23,31	3,34	80,298
20	25	20000	60	694,240	16,58	2,39	200,707
20	45	25000	60	696,491	24,20	3,48	258,291
25	15	1000	60	744,260	54,75	7,36	17,113
25	35	2500	60	735,546	52,03	7,07	42,371
25	5	7500	60	749,796	34,97	4,66	149,625
25	25	10000	60	754,192	38,34	5,08	207,710
25	45	15000	60	746,368	36,98	4,95	293,076
25	15	25000	60	706,685	25,89	3,66	339,281
10	20	500	60	696,711	29,52	4,24	12,399
10	40	1000	60	700,295	40,11	5,73	6,328
10	10	5000	60	685,881	13,64	1,99	20,671
10	30	7500	60	689,050	21,35	3,10	28,181
10	50	10000	60	689,927	17,70	2,57	36,710
10	20	20000	60	689,927	17,70	2,57	72,656
10	40	25000	60	685,881	13,64	1,99	93,310
15	10	1000	60	765,216	36,74	4,80	11,091
15	30	2500	60	749,009	31,87	4,26	25,726
15	50	5000	60	723,575	35,52	4,91	46,982
15	20	10000	60	712,315	31,26	4,39	85,907
15	40	15000	60	717,558	30,10	4,19	124,497
15	10	25000	60	726,770	22,08	3,04	219,540
20	30	500	60	736,837	47,53	6,45	6,366
20	50	1000	60	724,118	41,89	5,79	10,491
20	20	5000	60	701,422	27,92	3,98	51,945
20	40	7500	60	695,139	18,39	2,65	73,319
20	10	15000	60	703,892	27,47	3,90	156,900
20	30	20000	60	699,829	23,16	3,31	215,673
20	50	25000	60	695,877	18,67	2,68	252,396
25	20	1000	60	747,939	51,32	6,86	16,089
25	40	2500	60	738,935	57,86	7,83	41,306
25	10	7500	60	731,675	44,57	6,09	127,251
25	30	10000	60	723,641	37,27	5,15	165,453
25	50	15000	60	700,992	21,39	3,05	227,343
25	20	25000	60	715,198	43,98	6,15	351,390
10	25	500	60	685,881	13,64	1,99	14,861
10	45	1000	60	697,767	42,43	6,08	5,156
10	15	5000	60	685,881	13,64	1,99	22,351
10	35	7500	60	685,881	13,64	1,99	28,926
10	5	15000	60	688,290	19,71	2,86	57,157
10	25	20000	60	685,881	13,64	1,99	74,090
10	45	25000	60	685,881	13,64	1,99	97,181
15	15	1000	60	753,171	48,52	6,44	10,812
15	35	2500	60	738,823	49,28	6,67	25,763
15	5	7500	60	728,116	30,44	4,18	76,554
15	25	10000	60	725,127	33,52	4,62	91,768
15	45	15000	60	711,275	25,91	3,64	132,811
15	15	25000	60	707,487	21,41	3,03	211,864
