10	14	250	100	717,932	54,72	7,62	22,032
10	2	750	100	702,950	41,11	5,85	8,899
10	10	1000	100	699,346	42,50	6,08	5,482
10	18	1500	100	696,638	40,65	5,83	7,138
10	6	2500	100	691,669	22,59	3,27	10,567
10	14	3000	100	705,591	44,76	6,34	13,279
10	2	4000	100	692,193	19,36	2,80	16,475
10	10	4500	100	696,938	35,57	5,10	19,406
10	18	5000	100	689,927	17,70	2,57	19,298
15	9	1125	100	731,639	41,76	5,71	11,438
15	21	1688	100	708,548	42,92	6,06	13,581
15	3	3375	100	732,135	39,35	5,37	34,795
15	15	4500	100	724,070	38,03	5,25	41,620
15	27	5625	100	716,508	22,39	3,12	54,399
15	9	7875	100	716,713	27,55	3,84	70,046
15	21	9000	100	703,369	34,67	4,93	64,590
15	3	11250	100	721,117	28,72	3,98	104,285
20	20	1000	100	721,729	41,12	5,70	12,128
20	36	2000	100	720,330	42,61	5,92	22,451
20	12	4000	100	709,878	35,36	4,98	43,514
20	28	6000	100	704,232	25,00	3,55	65,374
20	4	10000	100	709,096	27,16	3,83	113,238
20	20	12000	100	701,699	29,27	4,17	126,224
20	36	14000	100	698,219	28,24	4,04	145,742
20	12	18000	100	706,434	30,67	4,34	186,699
20	28	20000	100	701,716	19,55	2,79	209,302
25	5	3125	100	774,929	40,34	5,21	69,263
25	25	4688	100	727,530	50,51	6,94	80,568
25	45	6250	100	723,111	40,17	5,55	106,704
25	15	12500	100	707,473	38,11	5,39	194,750
25	35	15625	100	718,369	40,88	5,69	249,963
25	5	21875	100	748,153	33,53	4,48	438,910
25	25	25000	100	710,362	28,34	3,99	389,291
25	45	28125	100	708,002	31,76	4,49	402,655
