numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
20	40	12000	100	696,015	22,11	3,18	120,147
20	16	16000	100	696,195	18,90	2,72	159,239
20	32	18000	100	695,671	14,76	2,12	174,731
25	10	1562	100	734,953	51,13	6,96	26,189
25	30	3125	100	724,118	38,38	5,30	50,956
25	50	4688	100	721,531	46,47	6,44	74,761
25	20	9375	100	714,279	37,58	5,26	149,813
25	40	12500	100	710,686	31,43	4,42	194,353
25	10	18750	100	713,965	34,35	4,81	295,286
25	30	21875	100	705,173	25,46	3,61	327,181
25	50	25000	100	702,360	31,23	4,45	364,809
25	20	31250	100	708,247	27,16	3,83	463,420
10	6	500	100	691,669	22,59	3,27	30,830
10	14	750	100	707,253	48,65	6,88	10,400
10	2	1500	100	694,602	23,32	3,36	7,520
10	10	2000	100	699,346	42,50	6,08	7,944
10	18	2500	100	696,638	40,65	5,83	9,691
10	6	3500	100	691,669	22,59	3,27	13,655
10	14	4000	100	705,591	44,76	6,34	17,445
10	2	5000	100	692,193	19,36	2,80	20,095
15	15	562	100	740,753	49,52	6,68	5,660
15	27	1125	100	749,541	42,44	5,66	11,945
15	9	2250	100	726,135	38,82	5,35	20,488
15	21	3375	100	709,055	43,17	6,09	24,476
15	3	5625	100	732,135	39,35	5,37	52,687
15	15	6750	100	724,070	38,03	5,25	59,460
15	27	7875	100	714,141	25,39	3,56	73,457
15	9	10125	100	714,669	27,60	3,86	88,336
15	21	11250	100	703,735	36,89	5,24	81,151
20	4	2000	100	719,795	39,61	5,50	25,052
20	20	3000	100	708,291	34,33	4,85	33,362
20	36	4000	100	704,967	34,35	4,87	44,849
20	12	8000	100	708,674	31,97	4,51	83,288
20	28	10000	100	704,024	24,84	3,53	104,930
20	4	14000	100	705,278	21,28	3,02	157,560
20	20	16000	100	701,699	29,27	4,17	162,381
20	36	18000	100	698,713	28,40	4,06	180,995
25	15	1562	100	740,162	57,87	7,82	26,776
25	35	3125	100	732,125	51,81	7,08	50,714
25	5	6250	100	758,856	39,49	5,20	131,112
25	25	9375	100	720,160	42,93	5,96	149,883
25	45	12500	100	713,078	33,44	4,69	197,841
25	15	18750	100	707,097	37,09	5,25	277,014
25	35	21875	100	716,701	39,30	5,48	339,999
25	5	28125	100	748,153	33,53	4,48	542,902
25	25	31250	100	708,348	25,11	3,54	433,842
10	8	500	100	705,729	38,51	5,46	26,176
10	16	750	100	691,669	22,59	3,27	5,520
10	4	1500	100	697,981	24,86	3,56	8,126
10	12	2000	100	685,881	13,64	1,99	8,298
10	20	2500	100	694,512	23,34	3,36	10,758
10	8	3500	100	702,284	36,57	5,21	14,789
10	16	4000	100	691,669	22,59	3,27	16,316
10	4	5000	100	696,239	21,11	3,03	20,057
15	18	562	100	746,106	55,83	7,48	5,801
15	30	1125	100	726,605	52,20	7,18	11,231
15	12	2250	100	734,582	32,56	4,43	22,389
15	24	3375	100	706,685	30,41	4,30	25,930
15	6	5625	100	743,167	38,01	5,11	57,588
15	18	6750	100	717,797	34,38	4,79	57,729
15	30	7875	100	703,825	30,01	4,26	61,228
15	12	10125	100	727,104	30,44	4,19	90,192
15	24	11250	100	703,673	23,58	3,35	82,032
20	8	2000	100	710,368	35,81	5,04	23,845
20	24	3000	100	708,007	38,54	5,44	34,293
20	40	4000	100	706,741	43,83	6,20	42,166
20	16	8000	100	699,625	22,34	3,19	83,650
20	32	10000	100	696,004	15,38	2,21	101,696
20	8	14000	100	707,476	28,50	4,03	146,772
20	24	16000	100	700,998	23,90	3,41	167,883
20	40	18000	100	694,797	20,25	2,91	179,820
25	20	1562	100	738,424	51,14	6,93	26,790
25	40	3125	100	729,390	51,26	7,03	51,338
25	10	6250	100	724,446	48,31	6,67	104,129
25	30	9375	100	710,520	30,61	4,31	151,084
25	50	12500	100	709,970	40,38	5,69	194,193
25	20	18750	100	710,283	31,27	4,40	289,847
25	40	21875	100	706,696	22,86	3,23	327,111
25	10	28125	100	712,880	33,19	4,66	436,570
25	30	31250	100	703,882	25,17	3,58	455,364
10	6	250	100	701,458	43,47	6,20	19,510
10	14	500	100	707,253	48,65	6,88	9,100
10	2	1000	100	702,950	41,11	5,85	7,318
10	10	1500	100	699,346	42,50	6,08	7,597
10	18	2000	100	696,638	40,65	5,83	8,737
10	6	3000	100	691,669	22,59	3,27	12,223
10	14	3500	100	705,591	44,76	6,34	14,646
10	2	4500	100	692,193	19,36	2,80	17,834
10	10	5000	100	696,938	35,57	5,10	22,375
15	27	562	100	771,690	42,39	5,49	7,359
15	9	1688	100	725,878	38,78	5,34	15,094
15	21	2250	100	709,055	43,17	6,09	17,540
15	3	4500	100	732,135	39,35	5,37	42,172
15	15	5625	100	724,070	38,03	5,25	49,907
15	27	6750	100	714,144	25,44	3,56	63,314
15	9	9000	100	717,482	27,81	3,88	79,813
15	21	10125	100	703,369	34,67	4,93	73,257
20	4	1000	100	721,541	41,77	5,79	12,194
20	20	2000	100	711,153	36,61	5,15	23,790
20	36	3000	100	710,967	39,33	5,53	33,020
20	12	6000	100	708,674	31,97	4,51	66,736
20	28	8000	100	704,232	25,00	3,55	86,131
20	4	12000	100	707,602	21,78	3,08	138,489
20	20	14000	100	701,699	29,27	4,17	145,663
20	36	16000	100	698,219	28,24	4,04	158,965
20	12	20000	100	706,434	30,67	4,34	203,796
25	35	1562	100	741,068	52,12	7,03	25,718
